,date,open,high,low,close,tick_volume,spread,real_volume
3639,6/25/2018 21:30,18140,18143,18070,18109,3086,1,0
3640,6/25/2018 21:00,18175,18191,18129,18141,2851,1,0
3641,6/25/2018 20:30,18128,18225,18122,18177,3624,1,0
3642,6/25/2018 20:00,18119,18139,18083,18127,4528,1,0
3643,6/25/2018 19:30,18145,18149,18091,18120,4101,1,0
3644,6/25/2018 19:00,18232,18236,18073,18144,4860,1,0
3645,6/25/2018 18:30,18267,18280,18217,18233,5127,1,0
3646,6/25/2018 18:00,18336,18349,18246,18267,5013,1,0
3647,6/25/2018 17:30,18373,18409,18318,18335,5694,1,0
3648,6/25/2018 17:00,18320,18396,18317,18373,5802,1,0
3649,6/25/2018 16:30,18323,18490,18298,18332,5733,1,0
3650,6/22/2018 22:30,18577,18595,18484,18484,2419,1,0
3651,6/22/2018 22:00,18577,18583,18563,18576,1481,1,0
3652,6/22/2018 21:30,18562,18587,18547,18576,1533,1,0
3653,6/22/2018 21:00,18576,18582,18546,18561,1249,1,0
3654,6/22/2018 20:30,18576,18586,18558,18577,1492,1,0
3655,6/22/2018 20:00,18568,18595,18558,18575,1349,1,0
3656,6/22/2018 19:30,18539,18569,18529,18567,1473,1,0
3657,6/22/2018 19:00,18526,18548,18508,18540,1767,1,0
3658,6/22/2018 18:30,18540,18556,18521,18525,2118,1,0
3659,6/22/2018 18:00,18565,18571,18516,18539,2851,1,0
3660,6/22/2018 17:30,18507,18566,18481,18565,4396,1,0
3661,6/22/2018 17:00,18553,18587,18497,18508,4095,1,0
3662,6/22/2018 16:30,18583,18613,18510,18554,4955,1,0
3663,6/21/2018 22:30,18545,18548,18496,18545,3564,1,0
3664,6/21/2018 22:00,18507,18557,18495,18545,2849,1,0
3665,6/21/2018 21:30,18532,18551,18506,18506,1543,1,0
3666,6/21/2018 21:00,18528,18559,18514,18533,1810,1,0
3667,6/21/2018 20:30,18540,18560,18513,18528,2013,1,0
3668,6/21/2018 20:00,18529,18561,18518,18540,1798,1,0
3669,6/21/2018 19:30,18553,18565,18508,18528,2250,1,0
3670,6/21/2018 19:00,18665,18668,18546,18554,2488,1,0
3671,6/21/2018 18:30,18666,18723,18665,18666,2534,1,0
3672,6/21/2018 18:00,18664,18691,18634,18666,3569,1,0
3673,6/21/2018 17:30,18706,18728,18645,18666,4862,1,0
3674,6/21/2018 17:00,18777,18777,18670,18705,5191,1,0
3675,6/21/2018 16:30,18714,18833,18695,18777,4042,1,0
3676,6/20/2018 22:30,18664,18691,18632,18646,2641,1,0
3677,6/20/2018 22:00,18640,18667,18630,18664,2033,1,0
3678,6/20/2018 21:30,18683,18683,18631,18641,1576,1,0
3679,6/20/2018 21:00,18711,18713,18662,18683,1773,1,0
3680,6/20/2018 20:30,18661,18720,18659,18712,1520,1,0
3681,6/20/2018 20:00,18683,18693,18658,18660,1763,1,0
3682,6/20/2018 19:30,18656,18696,18653,18683,1714,1,0
3683,6/20/2018 19:00,18599,18657,18594,18657,2004,1,0
3684,6/20/2018 18:30,18607,18616,18583,18599,2196,1,0
3685,6/20/2018 18:00,18637,18650,18593,18606,2599,1,0
3686,6/20/2018 17:30,18606,18641,18572,18637,2789,1,0
3687,6/20/2018 17:00,18671,18686,18595,18606,3534,1,0
3688,6/20/2018 16:30,18651,18696,18608,18674,4965,1,0
3689,6/19/2018 22:30,18531,18581,18531,18581,2288,1,0
3690,6/19/2018 22:00,18570,18573,18526,18531,2084,1,0
3691,6/19/2018 21:30,18566,18583,18555,18570,2120,1,0
3692,6/19/2018 21:00,18567,18580,18548,18565,2256,1,0
3693,6/19/2018 20:30,18525,18590,18502,18567,2119,1,0
3694,6/19/2018 20:00,18515,18539,18506,18527,1525,1,0
3695,6/19/2018 19:30,18513,18532,18498,18516,2148,1,0
3696,6/19/2018 19:00,18512,18525,18480,18512,2334,1,0
3697,6/19/2018 18:30,18483,18526,18459,18512,3048,1,0
3698,6/19/2018 18:00,18481,18508,18449,18484,3543,1,0
3699,6/19/2018 17:30,18385,18503,18344,18481,4704,1,0
3700,6/19/2018 17:00,18517,18518,18383,18386,4750,1,0
3701,6/19/2018 16:30,18562,18630,18506,18520,5374,1,0
3702,6/18/2018 22:30,18886,18898,18866,18869,2231,1,0
3703,6/18/2018 22:00,18895,18908,18883,18886,1529,1,0
3704,6/18/2018 21:30,18908,18916,18883,18896,1706,1,0
3705,6/18/2018 21:00,18904,18920,18890,18907,2174,1,0
3706,6/18/2018 20:30,18906,18922,18899,18905,1709,1,0
3707,6/18/2018 20:00,18879,18909,18873,18907,1373,1,0
3708,6/18/2018 19:30,18882,18890,18863,18878,1469,1,0
3709,6/18/2018 19:00,18890,18912,18877,18883,1801,1,0
3710,6/18/2018 18:30,18894,18916,18873,18891,2150,1,0
3711,6/18/2018 18:00,18889,18921,18876,18892,2609,1,0
3712,6/18/2018 17:30,18772,18921,18772,18889,3511,1,0
3713,6/18/2018 17:00,18805,18830,18771,18772,4324,1,0
3714,6/18/2018 16:30,18755,18832,18729,18808,4972,1,0
3715,6/15/2018 22:30,18895,18922,18855,18884,2656,1,0
3716,6/15/2018 22:00,18923,18924,18870,18895,1574,1,0
3717,6/15/2018 21:30,18935,18947,18909,18922,1828,1,0
3718,6/15/2018 21:00,18867,18948,18855,18937,2057,1,0
3719,6/15/2018 20:30,18883,18888,18862,18866,1515,1,0
3720,6/15/2018 20:00,18884,18916,18873,18883,2012,1,0
3721,6/15/2018 19:30,18891,18900,18869,18883,1668,1,0
3722,6/15/2018 19:00,18909,18911,18882,18889,1659,1,0
3723,6/15/2018 18:30,18879,18925,18852,18910,2334,1,0
3724,6/15/2018 18:00,18871,18895,18829,18878,2999,1,0
3725,6/15/2018 17:30,18884,18905,18829,18872,3557,1,0
3726,6/15/2018 17:00,18926,18948,18885,18885,3710,1,0
3727,6/15/2018 16:30,18990,18999,18886,18926,5159,1,0
3728,6/14/2018 22:30,19090,19116,19050,19075,2590,1,0
3729,6/14/2018 22:00,19060,19092,19058,19090,1953,1,0
3730,6/14/2018 21:30,19096,19104,19056,19060,1587,1,0
3731,6/14/2018 21:00,19095,19112,19089,19097,1497,1,0
3732,6/14/2018 20:30,19101,19132,19095,19096,1837,1,0
3733,6/14/2018 20:00,19077,19112,19067,19100,1411,1,0
3734,6/14/2018 19:30,19080,19089,19061,19076,1242,1,0
3735,6/14/2018 19:00,19110,19124,19080,19082,1526,1,0
3736,6/14/2018 18:30,19106,19143,19105,19110,1666,1,0
3737,6/14/2018 18:00,19054,19123,19036,19106,2715,1,0
3738,6/14/2018 17:30,19132,19135,19051,19053,2807,1,0
3739,6/14/2018 17:00,19065,19152,19065,19132,2917,1,0
3740,6/14/2018 16:30,19109,19151,19020,19062,4048,1,0
3741,6/13/2018 22:30,19112,19124,19045,19068,2936,1,0
3742,6/13/2018 22:00,19146,19189,19093,19112,3032,1,0
3743,6/13/2018 21:30,19110,19149,19067,19146,2896,1,0
3744,6/13/2018 21:00,19180,19223,19090,19109,3567,1,0
3745,6/13/2018 20:30,19216,19228,19205,19217,939,1,0
3746,6/13/2018 20:00,19216,19225,19197,19218,1239,1,0
3747,6/13/2018 19:30,19231,19240,19214,19217,1096,1,0
3748,6/13/2018 19:00,19274,19275,19220,19233,1333,1,0
3749,6/13/2018 18:30,19264,19284,19263,19274,1247,1,0
3750,6/13/2018 18:00,19251,19285,19250,19266,1886,1,0
3751,6/13/2018 17:30,19239,19257,19210,19250,1954,1,0
3752,6/13/2018 17:00,19235,19249,19204,19239,1992,1,0
3753,6/13/2018 16:30,19223,19251,19180,19235,3069,1,0
3754,6/12/2018 22:30,19177,19232,19159,19228,2013,1,0
3755,6/12/2018 22:00,19131,19185,19128,19178,1432,1,0
3756,6/12/2018 21:30,19155,19158,19129,19131,1413,1,0
3757,6/12/2018 21:00,19240,19240,19145,19155,1312,1,0
3758,6/12/2018 20:30,19251,19259,19209,19242,1300,1,0
3759,6/12/2018 20:00,19181,19261,19180,19252,1585,1,0
3760,6/12/2018 19:30,19168,19185,19168,19182,868,1,0
3761,6/12/2018 19:00,19169,19181,19163,19168,1176,1,0
3762,6/12/2018 18:30,19141,19174,19130,19168,1391,1,0
3763,6/12/2018 18:00,19148,19153,19119,19140,1458,1,0
3764,6/12/2018 17:30,19150,19171,19134,19148,2034,1,0
3765,6/12/2018 17:00,19121,19188,19120,19151,2226,1,0
3766,6/12/2018 16:30,19129,19177,19114,19122,3239,1,0
3767,6/11/2018 22:30,19145,19147,19107,19120,1834,1,0
3768,6/11/2018 22:00,19139,19148,19128,19145,1070,1,0
3769,6/11/2018 21:30,19141,19142,19119,19138,1160,1,0
3770,6/11/2018 21:00,19137,19151,19115,19142,1427,1,0
3771,6/11/2018 20:30,19169,19174,19135,19137,1098,1,0
3772,6/11/2018 20:00,19170,19178,19141,19170,1203,1,0
3773,6/11/2018 19:30,19140,19185,19136,19171,1320,1,0
3774,6/11/2018 19:00,19117,19149,19114,19141,1814,1,0
3775,6/11/2018 18:30,19081,19136,19076,19116,1881,1,0
3776,6/11/2018 18:00,19053,19083,19042,19081,1974,1,0
3777,6/11/2018 17:30,19062,19075,19021,19052,2398,1,0
3778,6/11/2018 17:00,19111,19118,19043,19063,3047,1,0
3779,6/11/2018 16:30,19154,19195,19089,19110,3840,1,0
3780,6/8/2018 22:30,19155,19199,19143,19149,2183,1,0
3781,6/8/2018 22:00,19137,19165,19137,19155,1505,1,0
3782,6/8/2018 21:30,19115,19148,19112,19138,1385,1,0
3783,6/8/2018 21:00,19114,19154,19113,19115,1442,1,0
3784,6/8/2018 20:30,19135,19141,19087,19113,1678,1,0
3785,6/8/2018 20:00,19107,19138,19100,19135,1381,1,0
3786,6/8/2018 19:30,19096,19119,19070,19107,1649,1,0
3787,6/8/2018 19:00,19051,19096,19051,19096,1671,1,0
3788,6/8/2018 18:30,19072,19082,19037,19053,2275,1,0
3789,6/8/2018 18:00,19042,19094,19016,19073,2298,1,0
3790,6/8/2018 17:30,19035,19064,18985,19044,2984,1,0
3791,6/8/2018 17:00,19079,19080,19018,19037,3690,1,0
3792,6/8/2018 16:30,19101,19102,18977,19081,5747,1,0
3793,6/7/2018 22:30,19368,19390,19320,19343,3295,1,0
3794,6/7/2018 22:00,19336,19369,19309,19366,2462,1,0
3795,6/7/2018 21:30,19298,19348,19293,19335,2640,1,0
3796,6/7/2018 21:00,19259,19307,19246,19299,3304,1,0
3797,6/7/2018 20:30,19306,19327,19254,19258,3840,1,0
3798,6/7/2018 20:00,19322,19339,19303,19307,2333,1,0
3799,6/7/2018 19:30,19331,19340,19294,19321,2442,1,0
3800,6/7/2018 19:00,19331,19345,19309,19330,2197,1,0
3801,6/7/2018 18:30,19332,19339,19289,19331,2434,1,0
3802,6/7/2018 18:00,19326,19348,19285,19331,2985,1,0
3803,6/7/2018 17:30,19312,19329,19234,19326,3656,1,0
3804,6/7/2018 17:00,19378,19378,19297,19312,3471,1,0
3805,6/7/2018 16:30,19400,19414,19312,19379,3938,1,0
3806,6/6/2018 22:30,19339,19397,19327,19391,2224,1,0
3807,6/6/2018 22:00,19343,19347,19324,19338,1553,1,0
3808,6/6/2018 21:30,19313,19353,19307,19343,1869,1,0
3809,6/6/2018 21:00,19270,19313,19270,19313,1457,1,0
3810,6/6/2018 20:30,19270,19289,19258,19269,1525,1,0
3811,6/6/2018 20:00,19297,19309,19247,19270,1811,1,0
3812,6/6/2018 19:30,19278,19297,19271,19297,1371,1,0
3813,6/6/2018 19:00,19308,19310,19268,19279,1969,1,0
3814,6/6/2018 18:30,19316,19327,19273,19307,2422,1,0
3815,6/6/2018 18:00,19243,19316,19242,19315,2644,1,0
3816,6/6/2018 17:30,19267,19279,19191,19242,3258,1,0
3817,6/6/2018 17:00,19299,19305,19224,19267,3018,1,0
3818,6/6/2018 16:30,19377,19391,19294,19299,3963,1,0
3819,6/5/2018 22:30,19308,19357,19303,19326,2145,1,0
3820,6/5/2018 22:00,19322,19322,19285,19309,1490,1,0
3821,6/5/2018 21:30,19307,19327,19291,19323,1229,1,0
3822,6/5/2018 21:00,19304,19317,19285,19307,1479,1,0
3823,6/5/2018 20:30,19317,19323,19299,19305,1371,1,0
3824,6/5/2018 20:00,19307,19321,19291,19316,1481,1,0
3825,6/5/2018 19:30,19291,19314,19265,19309,1657,1,0
3826,6/5/2018 19:00,19318,19324,19265,19292,2475,1,0
3827,6/5/2018 18:30,19338,19342,19289,19319,2560,1,0
3828,6/5/2018 18:00,19369,19373,19303,19338,2565,1,0
3829,6/5/2018 17:30,19362,19372,19322,19368,2628,1,0
3830,6/5/2018 17:00,19301,19393,19293,19362,2683,1,0
3831,6/5/2018 16:30,19295,19339,19235,19299,3806,1,0
3832,6/4/2018 22:30,19151,19201,19144,19181,2163,1,0
3833,6/4/2018 22:00,19204,19221,19144,19151,1500,1,0
3834,6/4/2018 21:30,19175,19209,19163,19205,1279,1,0
3835,6/4/2018 21:00,19223,19233,19168,19176,1480,1,0
3836,6/4/2018 20:30,19295,19299,19202,19222,1774,1,0
3837,6/4/2018 20:00,19282,19318,19282,19296,1623,1,0
3838,6/4/2018 19:30,19331,19331,19267,19283,1721,1,0
3839,6/4/2018 19:00,19243,19340,19241,19331,2247,1,0
3840,6/4/2018 18:30,19212,19247,19210,19243,2080,1,0
3841,6/4/2018 18:00,19217,19232,19184,19213,2912,1,0
3842,6/4/2018 17:30,19205,19227,19160,19215,2728,1,0
3843,6/4/2018 17:00,19222,19248,19179,19206,3421,1,0
3844,6/4/2018 16:30,19150,19289,19143,19223,4524,1,0
3845,6/1/2018 22:30,18978,19023,18976,19022,2215,1,0
3846,6/1/2018 22:00,18994,18994,18950,18979,2055,1,0
3847,6/1/2018 21:30,18989,19004,18975,18994,1974,1,0
3848,6/1/2018 21:00,19008,19011,18972,18988,1640,1,0
3849,6/1/2018 20:30,18992,19011,18987,19008,1623,1,0
3850,6/1/2018 20:00,18987,18999,18986,18992,1479,1,0
3851,6/1/2018 19:30,18966,18998,18955,18987,1927,1,0
3852,6/1/2018 19:00,18974,18989,18961,18965,1954,1,0
3853,6/1/2018 18:30,18940,18989,18940,18973,2522,1,0
3854,6/1/2018 18:00,18919,18947,18918,18940,3098,1,0
3855,6/1/2018 17:30,18878,18927,18871,18918,3818,1,0
3856,6/1/2018 17:00,18846,18908,18792,18878,4010,1,0
3857,6/1/2018 16:30,18791,18866,18773,18846,4080,1,0
3858,5/31/2018 22:30,18726,18731,18652,18686,3761,1,0
3859,5/31/2018 22:00,18725,18745,18708,18724,2334,1,0
3860,5/31/2018 21:30,18688,18727,18678,18726,2068,1,0
3861,5/31/2018 21:00,18689,18707,18649,18689,3013,1,0
3862,5/31/2018 20:30,18753,18763,18685,18689,2371,1,0
3863,5/31/2018 20:00,18763,18765,18729,18754,1722,1,0
3864,5/31/2018 19:30,18741,18779,18732,18762,2007,1,0
3865,5/31/2018 19:00,18785,18786,18733,18741,2343,1,0
3866,5/31/2018 18:30,18726,18823,18716,18785,4040,1,0
3867,5/31/2018 18:00,18657,18729,18649,18728,3201,1,0
3868,5/31/2018 17:30,18719,18733,18616,18657,3821,1,0
3869,5/31/2018 17:00,18731,18742,18700,18719,3193,1,0
3870,5/31/2018 16:30,18710,18783,18706,18729,4870,1,0
3871,5/30/2018 22:30,18723,18771,18710,18743,2471,1,0
3872,5/30/2018 22:00,18754,18766,18721,18724,1662,1,0
3873,5/30/2018 21:30,18740,18758,18735,18753,1816,1,0
3874,5/30/2018 21:00,18735,18749,18730,18739,1622,1,0
3875,5/30/2018 20:30,18733,18750,18725,18734,1583,1,0
3876,5/30/2018 20:00,18720,18739,18696,18732,2262,1,0
3877,5/30/2018 19:30,18739,18743,18711,18722,2489,1,0
3878,5/30/2018 19:00,18711,18751,18700,18739,2721,1,0
3879,5/30/2018 18:30,18683,18721,18681,18710,2860,1,0
3880,5/30/2018 18:00,18705,18728,18681,18682,2414,1,0
3881,5/30/2018 17:30,18692,18740,18678,18706,3151,1,0
3882,5/30/2018 17:00,18711,18737,18676,18691,3073,1,0
3883,5/30/2018 16:30,18780,18793,18705,18712,4282,1,0
3884,5/29/2018 22:30,18725,18814,18717,18774,3699,1,0
3885,5/29/2018 22:00,18714,18739,18701,18726,3358,1,0
3886,5/29/2018 21:30,18752,18782,18708,18712,3871,1,0
3887,5/29/2018 21:00,18727,18754,18700,18751,3828,1,0
3888,5/29/2018 20:30,18731,18763,18708,18730,3055,1,0
3889,5/29/2018 20:00,18762,18766,18713,18732,3067,1,0
3890,5/29/2018 19:30,18721,18780,18716,18764,3895,1,0
3891,5/29/2018 19:00,18722,18737,18693,18721,4696,1,0
3892,5/29/2018 18:30,18785,18786,18702,18722,4159,1,0
3893,5/29/2018 18:00,18813,18817,18772,18785,4455,1,0
3894,5/29/2018 17:30,18820,18861,18782,18812,3793,1,0
3895,5/29/2018 17:00,18834,18873,18802,18819,3847,1,0
3896,5/29/2018 16:30,18801,18841,18684,18834,4615,1,0
3897,5/25/2018 22:30,18871,18874,18831,18858,2432,1,0
3898,5/25/2018 22:00,18861,18873,18842,18871,2279,1,0
3899,5/25/2018 21:30,18895,18895,18834,18861,1883,1,0
3900,5/25/2018 21:00,18885,18897,18869,18893,1823,1,0
3901,5/25/2018 20:30,18928,18929,18877,18885,2248,1,0
3902,5/25/2018 20:00,18944,18962,18926,18929,2042,1,0
3903,5/25/2018 19:30,18945,18957,18934,18944,2229,1,0
3904,5/25/2018 19:00,18937,18948,18906,18945,2341,1,0
3905,5/25/2018 18:30,18940,18964,18936,18938,2173,1,0
3906,5/25/2018 18:00,18933,18948,18906,18939,2577,1,0
3907,5/25/2018 17:30,18930,18948,18896,18933,3387,1,0
3908,5/25/2018 17:00,18844,18944,18832,18929,4258,1,0
3909,5/25/2018 16:30,18846,18871,18758,18844,4539,1,0
3910,5/24/2018 22:30,18835,18849,18792,18814,2577,1,0
3911,5/24/2018 22:00,18815,18847,18798,18836,1945,1,0
3912,5/24/2018 21:30,18844,18845,18799,18816,1873,1,0
3913,5/24/2018 21:00,18821,18853,18808,18843,2052,1,0
3914,5/24/2018 20:30,18863,18864,18807,18820,2141,1,0
3915,5/24/2018 20:00,18797,18865,18794,18864,2237,1,0
3916,5/24/2018 19:30,18779,18805,18774,18797,2345,1,0
3917,5/24/2018 19:00,18761,18799,18751,18780,2621,1,0
3918,5/24/2018 18:30,18722,18762,18713,18761,2901,1,0
3919,5/24/2018 18:00,18641,18726,18636,18723,4327,1,0
3920,5/24/2018 17:30,18715,18744,18621,18642,4109,1,0
3921,5/24/2018 17:00,18715,18783,18693,18714,5179,1,0
3922,5/24/2018 16:30,18837,18876,18694,18716,4646,1,0
3923,5/23/2018 22:30,18798,18847,18773,18838,2183,1,0
3924,5/23/2018 22:00,18764,18804,18757,18801,2145,1,0
3925,5/23/2018 21:30,18727,18765,18710,18765,1876,1,0
3926,5/23/2018 21:00,18669,18766,18656,18725,2735,1,0
3927,5/23/2018 20:30,18676,18681,18654,18669,1517,1,0
3928,5/23/2018 20:00,18691,18695,18650,18678,1978,1,0
3929,5/23/2018 19:30,18632,18696,18632,18691,2155,1,0
3930,5/23/2018 19:00,18629,18667,18621,18633,2644,1,0
3931,5/23/2018 18:30,18617,18654,18592,18629,2675,1,0
3932,5/23/2018 18:00,18590,18641,18586,18619,3635,1,0
3933,5/23/2018 17:30,18639,18646,18575,18591,3205,1,0
3934,5/23/2018 17:00,18609,18678,18598,18640,3715,1,0
3935,5/23/2018 16:30,18609,18713,18594,18608,4299,1,0
3936,5/22/2018 22:30,18756,18758,18677,18713,3845,1,0
3937,5/22/2018 22:00,18746,18766,18740,18758,2497,1,0
3938,5/22/2018 21:30,18768,18785,18740,18746,2085,1,0
3939,5/22/2018 21:00,18746,18774,18737,18768,1743,1,0
3940,5/22/2018 20:30,18754,18761,18727,18748,1799,1,0
3941,5/22/2018 20:00,18736,18756,18726,18754,1965,1,0
3942,5/22/2018 19:30,18729,18748,18701,18737,2342,1,0
3943,5/22/2018 19:00,18742,18765,18720,18730,2114,1,0
3944,5/22/2018 18:30,18738,18747,18725,18743,2213,1,0
3945,5/22/2018 18:00,18743,18762,18736,18738,2624,1,0
3946,5/22/2018 17:30,18750,18769,18733,18745,4172,1,0
3947,5/22/2018 17:00,18792,18816,18735,18749,3056,1,0
3948,5/22/2018 16:30,18849,18886,18784,18794,3146,1,0
3949,5/21/2018 22:30,18725,18776,18707,18759,2566,1,0
3950,5/21/2018 22:00,18732,18754,18713,18725,2374,1,0
3951,5/21/2018 21:30,18735,18743,18688,18731,2118,1,0
3952,5/21/2018 21:00,18787,18787,18725,18737,1760,1,0
3953,5/21/2018 20:30,18793,18796,18773,18786,1706,1,0
3954,5/21/2018 20:00,18784,18826,18779,18792,1944,1,0
3955,5/21/2018 19:30,18784,18795,18770,18784,1943,1,0
3956,5/21/2018 19:00,18760,18803,18753,18783,2382,1,0
3957,5/21/2018 18:30,18756,18775,18710,18761,3449,1,0
3958,5/21/2018 18:00,18858,18865,18737,18754,3487,1,0
3959,5/21/2018 17:30,18870,18899,18832,18857,2951,1,0
3960,5/21/2018 17:00,18897,18926,18846,18871,3275,1,0
3961,5/21/2018 16:30,18791,18926,18791,18897,4186,1,0
3962,5/18/2018 22:30,18662,18666,18610,18628,1665,1,0
3963,5/18/2018 22:00,18687,18690,18654,18661,1752,1,0
3964,5/18/2018 21:30,18683,18691,18665,18688,1597,1,0
3965,5/18/2018 21:00,18678,18690,18660,18683,1767,1,0
3966,5/18/2018 20:30,18735,18736,18668,18679,2261,1,0
3967,5/18/2018 20:00,18733,18747,18711,18736,2101,1,0
3968,5/18/2018 19:30,18737,18744,18711,18732,2256,1,0
3969,5/18/2018 19:00,18736,18749,18705,18737,2592,1,0
3970,5/18/2018 18:30,18743,18777,18724,18737,2931,1,0
3971,5/18/2018 18:00,18691,18758,18687,18742,3484,1,0
3972,5/18/2018 17:30,18747,18748,18656,18689,4071,1,0
3973,5/18/2018 17:00,18673,18780,18645,18747,3662,1,0
3974,5/18/2018 16:30,18731,18733,18645,18672,3813,1,0
3975,5/17/2018 22:30,18700,18739,18686,18701,2532,1,0
3976,5/17/2018 22:00,18727,18732,18678,18700,2464,1,0
3977,5/17/2018 21:30,18688,18736,18688,18727,2655,1,0
3978,5/17/2018 21:00,18684,18703,18635,18687,4007,1,0
3979,5/17/2018 20:30,18754,18762,18683,18685,2980,1,0
3980,5/17/2018 20:00,18749,18766,18725,18753,2223,1,0
3981,5/17/2018 19:30,18789,18802,18725,18749,2497,1,0
3982,5/17/2018 19:00,18795,18812,18765,18790,2156,1,0
3983,5/17/2018 18:30,18834,18841,18771,18793,2289,1,0
3984,5/17/2018 18:00,18885,18889,18827,18834,2693,1,0
3985,5/17/2018 17:30,18823,18889,18814,18885,3272,1,0
3986,5/17/2018 17:00,18736,18829,18732,18822,3048,1,0
3987,5/17/2018 16:30,18779,18816,18727,18736,2821,1,0
3988,5/16/2018 22:30,18813,18816,18758,18810,2214,1,0
3989,5/16/2018 22:00,18838,18839,18798,18811,2804,1,0
3990,5/16/2018 21:30,18813,18845,18807,18838,1974,1,0
3991,5/16/2018 21:00,18810,18829,18795,18814,2237,1,0
3992,5/16/2018 20:30,18793,18820,18784,18810,1988,1,0
3993,5/16/2018 20:00,18809,18820,18780,18793,2177,1,0
3994,5/16/2018 19:30,18801,18824,18789,18807,2135,1,0
3995,5/16/2018 19:00,18787,18822,18780,18800,2712,1,0
3996,5/16/2018 18:30,18729,18786,18727,18785,2112,1,0
3997,5/16/2018 18:00,18785,18788,18705,18728,3280,1,0
3998,5/16/2018 17:30,18764,18837,18764,18785,3448,1,0
3999,5/16/2018 17:00,18697,18772,18684,18763,3795,1,0
4000,5/16/2018 16:30,18632,18705,18600,18699,3140,1,0
4001,5/15/2018 22:30,18573,18644,18564,18630,2678,1,0
4002,5/15/2018 22:00,18562,18592,18559,18577,2903,1,0
4003,5/15/2018 21:30,18574,18618,18554,18563,2875,1,0
4004,5/15/2018 21:00,18521,18594,18510,18576,3431,1,0
4005,5/15/2018 20:30,18568,18580,18510,18522,2953,1,0
4006,5/15/2018 20:00,18602,18609,18560,18569,2656,1,0
4007,5/15/2018 19:30,18604,18640,18599,18603,2780,1,0
4008,5/15/2018 19:00,18607,18617,18584,18605,3211,1,0
4009,5/15/2018 18:30,18594,18647,18591,18608,3485,1,0
4010,5/15/2018 18:00,18608,18638,18577,18593,3905,1,0
4011,5/15/2018 17:30,18647,18705,18599,18609,3715,1,0
4012,5/15/2018 17:00,18604,18659,18586,18646,3461,1,0
4013,5/15/2018 16:30,18645,18683,18558,18604,4061,1,0
4014,5/14/2018 22:30,18839,18847,18785,18812,3227,1,0
4015,5/14/2018 22:00,18835,18856,18822,18838,2367,1,0
4016,5/14/2018 21:30,18829,18844,18810,18836,2322,1,0
4017,5/14/2018 21:00,18847,18849,18792,18829,2847,1,0
4018,5/14/2018 20:30,18857,18864,18834,18848,2128,1,0
4019,5/14/2018 20:00,18880,18880,18834,18858,2673,1,0
4020,5/14/2018 19:30,18892,18927,18880,18880,2296,1,0
4021,5/14/2018 19:00,18898,18913,18876,18893,2248,1,0
4022,5/14/2018 18:30,18917,18937,18885,18899,2173,1,0
4023,5/14/2018 18:00,18889,18943,18882,18918,2863,1,0
4024,5/14/2018 17:30,18927,18942,18887,18889,2697,1,0
4025,5/14/2018 17:00,18841,18926,18826,18925,2629,1,0
4026,5/14/2018 16:30,18926,18950,18834,18840,3446,1,0
4027,5/11/2018 22:30,18824,18873,18821,18852,3008,1,0
4028,5/11/2018 22:00,18764,18829,18764,18825,2830,1,0
4029,5/11/2018 21:30,18826,18827,18744,18765,2692,1,0
4030,5/11/2018 21:00,18864,18868,18821,18825,2623,1,0
4031,5/11/2018 20:30,18869,18883,18850,18864,1872,1,0
4032,5/11/2018 20:00,18855,18879,18839,18871,2282,1,0
4033,5/11/2018 19:30,18833,18868,18824,18854,2863,1,0
4034,5/11/2018 19:00,18900,18908,18833,18833,3039,1,0
4035,5/11/2018 18:30,18883,18900,18843,18900,2620,1,0
4036,5/11/2018 18:00,18922,18924,18863,18884,2700,1,0
4037,5/11/2018 17:30,18927,18944,18897,18924,3110,1,0
4038,5/11/2018 17:00,18951,18958,18907,18928,3886,1,0
4039,5/11/2018 16:30,18952,19002,18860,18951,3336,1,0
4040,5/10/2018 22:30,19005,19020,18981,19004,3160,1,0
4041,5/10/2018 22:00,18995,19009,18970,19004,2936,1,0
4042,5/10/2018 21:30,19007,19018,18946,18996,2909,1,0
4043,5/10/2018 21:00,18989,19009,18967,19008,2447,1,0
4044,5/10/2018 20:30,19005,19035,18967,18987,2907,1,0
4045,5/10/2018 20:00,18984,19024,18980,19004,2223,1,0
4046,5/10/2018 19:30,18978,18984,18948,18982,2231,1,0
4047,5/10/2018 19:00,18976,18999,18943,18978,2511,1,0
4048,5/10/2018 18:30,18927,18983,18918,18977,2472,1,0
4049,5/10/2018 18:00,18865,18955,18858,18928,2873,1,0
4050,5/10/2018 17:30,18860,18871,18834,18866,3495,1,0
4051,5/10/2018 17:00,18799,18861,18771,18859,3397,1,0
4052,5/10/2018 16:30,18773,18855,18761,18798,2799,1,0
4053,5/9/2018 22:30,18712,18730,18696,18730,2510,1,0
4054,5/9/2018 22:00,18694,18722,18689,18712,2012,1,0
4055,5/9/2018 21:30,18669,18698,18660,18696,2252,1,0
4056,5/9/2018 21:00,18681,18698,18652,18670,2040,1,0
4057,5/9/2018 20:30,18647,18683,18644,18681,1756,1,0
4058,5/9/2018 20:00,18625,18655,18609,18647,2626,1,0
4059,5/9/2018 19:30,18612,18643,18596,18624,2806,1,0
4060,5/9/2018 19:00,18589,18619,18566,18611,2576,1,0
4061,5/9/2018 18:30,18579,18591,18561,18589,2200,1,0
